Time,Source Balance,Environment Balance
,,
1716804056215,999.9999999892228,8.488752442395638e-9
,,
1716804057217,999.9999999892227,8.488811531921808e-9
,,
1716804058219,999.9999999892226,8.488870621447979e-9
,,
1716804059222,999.9999999892225,8.488929769945732e-9
,,1716804060230,999.9999999892224,8.4889892133014e-9
,,
1716804061232,999.9999999892223,8.489048302827571e-9
,,
1716804062234,999.9999999892221,8.489107392353741e-9
,,
1716804063237,999.999999989222,8.489166540851495e-9
,,
1716804064237,999.9999999892219,8.4892255124345e-9
,,
1716804065238,999.9999999892218,8.489284542989086e-9
,,
1716804066240,999.9999999892217,8.489343632515257e-9
,,
1716804067244,999.9999999892216,8.489402839984592e-9
,,
1716804068245,999.9999999892215,8.489461870539179e-9
,,
1716804069247,999.9999999892214,8.48952096006535e-9
,,1716804070259,999.9999999892212,8.48958063930735e-9
,,
1716804071261,999.9999999892211,8.48963972883352e-9
,,
1716804072264,999.999999989221,8.489698877331274e-9
,,
1716804073268,999.9999999892209,8.48975808480061e-9
,,
1716804074270,999.9999999892208,8.48981717432678e-9
,,
1716804075273,999.9999999892207,8.489876322824534e-9
,,
1716804076275,999.9999999892206,8.489935412350704e-9
,,
1716804077278,999.9999999892204,8.489994560848458e-9
,,
1716804078280,999.9999999892203,8.490053650374628e-9
,,
1716804079282,999.9999999892202,8.490112739900799e-9
,,1716804080291,999.9999999892201,8.49017224222805e-9
,,
1716804081294,999.99999998922,8.490231390725804e-9
,,
1716804082296,999.9999999892199,8.490290480251975e-9
,,
1716804083300,999.9999999892198,8.49034968772131e-9
,,
1716804084304,999.9999999892196,8.490408895190646e-9
,,
1716804085306,999.9999999892195,8.490467984716816e-9
,,
1716804086308,999.9999999892194,8.490527074242987e-9
,,
1716804087311,999.9999999892193,8.49058622274074e-9
,,
1716804088314,999.9999999892192,8.490645371238494e-9
,,
1716804089316,999.9999999892191,8.490704460764664e-9
,,1716804090325,999.999999989219,8.490763963091916e-9
,,
1716804091328,999.9999999892188,8.49082311158967e-9
,,
1716804092330,999.9999999892187,8.49088220111584e-9
,,
1716804093332,999.9999999892186,8.49094129064201e-9
,,
1716804094334,999.9999999892185,8.491000380168181e-9
,,
1716804095336,999.9999999892184,8.491059469694351e-9
,,
1716804096338,999.9999999892183,8.491118559220521e-9
,,
1716804097341,999.9999999892182,8.491177707718275e-9
,,
1716804098343,999.999999989218,8.491236797244445e-9
,,
1716804099345,999.9999999892179,8.491295886770616e-9
,,1716804100354,999.9999999892178,8.491355389097868e-9
,,
1716804101357,999.9999999892177,8.491414537595621e-9
,,
1716804102360,999.9999999892176,8.491473686093375e-9
,,
1716804103361,999.9999999892175,8.491532716647962e-9
,,
1716804104362,999.9999999892174,8.491591747202549e-9
,,
1716804105363,999.9999999892173,8.491650777757135e-9
,,
1716804106365,999.9999999892171,8.491709867283305e-9
,,
1716804107368,999.999999989217,8.49176901578106e-9
,,
1716804108370,999.9999999892169,8.49182810530723e-9
,,
1716804109372,999.9999999892168,8.4918871948334e-9
,,1716804110381,999.9999999892167,8.491946697160652e-9
,,
1716804111383,999.9999999892166,8.492005786686822e-9
,,
1716804112385,999.9999999892165,8.492064876212992e-9
,,
1716804113387,999.9999999892163,8.492123965739162e-9
,,
1716804114389,999.9999999892162,8.492183055265333e-9
,,
1716804115395,999.9999999892161,8.492242380677836e-9
,,
1716804116397,999.999999989216,8.492301470204006e-9
,,
1716804117400,999.9999999892159,8.49236061870176e-9
,,
1716804118403,999.9999999892158,8.492419767199513e-9
,,
1716804119404,999.9999999892157,8.4924787977541e-9
,,1716804120413,999.9999999892156,8.492538300081352e-9
,,
1716804121416,999.9999999892154,8.492597448579106e-9
,,
1716804122419,999.9999999892153,8.49265659707686e-9
,,
1716804123419,999.9999999892152,8.492715568659864e-9
,,
1716804124421,999.9999999892151,8.492774658186035e-9
,,
1716804125422,999.999999989215,8.492833688740621e-9
,,
1716804126425,999.9999999892149,8.492892837238375e-9
,,
1716804127427,999.9999999892148,8.492951926764545e-9
,,
1716804128430,999.9999999892146,8.493011075262299e-9
,,
1716804129432,999.9999999892145,8.49307016478847e-9
,,1716804130439,999.9999999892144,8.493129549172554e-9
,,
1716804131440,999.9999999892143,8.49318857972714e-9
,,
1716804132442,999.9999999892142,8.493247669253311e-9
,,
1716804133444,999.9999999892141,8.493306758779481e-9
,,
1716804134447,999.999999989214,8.493365907277235e-9
,,
1716804135449,999.9999999892138,8.493424996803405e-9
,,
1716804136453,999.9999999892137,8.493484204272741e-9
,,
1716804137455,999.9999999892136,8.493543293798911e-9
,,
1716804138458,999.9999999892135,8.493602442296665e-9
,,
1716804139460,999.9999999892134,8.493661531822835e-9
,,1716804140468,999.9999999892133,8.493720975178504e-9
,,
1716804141470,999.9999999892132,8.493780064704674e-9
,,
1716804142472,999.999999989213,8.493839154230844e-9
,,
1716804143476,999.9999999892129,8.49389836170018e-9
,,
1716804144479,999.9999999892128,8.493957510197934e-9
,,
1716804145481,999.9999999892127,8.494016599724104e-9
,,
1716804146483,999.9999999892126,8.494075689250274e-9
,,
1716804147483,999.9999999892125,8.494134660833279e-9
,,
1716804148485,999.9999999892124,8.49419375035945e-9
,,
1716804149487,999.9999999892123,8.49425283988562e-9
,,1716804150495,999.9999999892121,8.494312283241288e-9
,,
1716804151497,999.999999989212,8.494371372767458e-9
,,
1716804152500,999.9999999892119,8.494430521265212e-9
,,
1716804153500,999.9999999892118,8.494489492848217e-9
,,
1716804154503,999.9999999892117,8.49454864134597e-9
,,
1716804155505,999.9999999892116,8.49460773087214e-9
,,
1716804156507,999.9999999892115,8.494666820398311e-9
,,
1716804157509,999.9999999892113,8.494725909924481e-9
,,
1716804158511,999.9999999892112,8.494784999450651e-9
,,
1716804159513,999.9999999892111,8.494844088976822e-9
,,1716804160522,999.999999989211,8.494903591304074e-9
,,
1716804161524,999.9999999892109,8.494962680830244e-9
,,
1716804162526,999.9999999892108,8.495021770356414e-9
,,
1716804163529,999.9999999892107,8.495080918854168e-9
,,
1716804164531,999.9999999892106,8.495140008380338e-9
,,
1716804165532,999.9999999892104,8.495199038934925e-9
,,
1716804166535,999.9999999892103,8.495258187432679e-9
,,
1716804167538,999.9999999892102,8.495317335930432e-9
,,
1716804168540,999.9999999892101,8.495376425456603e-9
,,
1716804169542,999.99999998921,8.495435514982773e-9
,,1716804170549,999.9999999892099,8.495494899366858e-9
,,
1716804171551,999.9999999892098,8.495553988893028e-9
,,
1716804172555,999.9999999892096,8.495613196362364e-9
,,
1716804173557,999.9999999892095,8.495672285888534e-9
,,
1716804174558,999.9999999892094,8.49573131644312e-9
,,
1716804175561,999.9999999892093,8.495790464940874e-9
,,
1716804176563,999.9999999892092,8.495849554467045e-9
,,
1716804177564,999.9999999892091,8.495908585021631e-9
,,
1716804178566,999.999999989209,8.495967674547802e-9
,,
1716804179568,999.9999999892088,8.496026764073972e-9
,,1716804180578,999.9999999892087,8.496086325372806e-9
,,
1716804181580,999.9999999892086,8.496145414898976e-9
,,
1716804182581,999.9999999892085,8.496204445453563e-9
,,
1716804183582,999.9999999892084,8.49626347600815e-9
,,
1716804184585,999.9999999892083,8.496322624505903e-9
,,
1716804185588,999.9999999892082,8.496381773003657e-9
,,
1716804186590,999.999999989208,8.496440862529827e-9
,,
1716804187592,999.9999999892079,8.496499952055997e-9
,,
1716804188595,999.9999999892078,8.496559100553751e-9
,,
1716804189598,999.9999999892077,8.496618249051505e-9
,,1716804190610,999.9999999892076,8.496677928293506e-9
,,
1716804191613,999.9999999892075,8.49673707679126e-9
,,
1716804192612,999.9999999892074,8.496795989402681e-9
,,
1716804193614,999.9999999892073,8.496855078928851e-9
,,
1716804194616,999.9999999892071,8.496914168455021e-9
,,
1716804195619,999.999999989207,8.496973316952775e-9
,,
1716804196621,999.9999999892069,8.497032406478945e-9
,,
1716804197622,999.9999999892068,8.497091437033532e-9
,,
1716804198624,999.9999999892067,8.497150526559702e-9
,,
1716804199626,999.9999999892066,8.497209616085873e-9
,,1716804200631,999.9999999892065,8.497268882526792e-9
,,
1716804201633,999.9999999892063,8.497327972052962e-9
,,
1716804202635,999.9999999892062,8.497387061579132e-9
,,
1716804203638,999.9999999892061,8.497446210076886e-9
,,
1716804204641,999.999999989206,8.49750535857464e-9
,,
1716804205641,999.9999999892059,8.497564330157645e-9
,,
1716804206644,999.9999999892058,8.497623478655399e-9
,,
1716804207645,999.9999999892057,8.497682509209985e-9
,,
1716804208648,999.9999999892055,8.497741657707739e-9
,,
1716804209650,999.9999999892054,8.49780074723391e-9
,,1716804210658,999.9999999892053,8.497860190589578e-9
,,
1716804211660,999.9999999892052,8.497919280115748e-9
,,
1716804212663,999.9999999892051,8.497978428613502e-9
,,
1716804213668,999.999999989205,8.498037695054421e-9
,,
1716804214670,999.9999999892049,8.498096784580591e-9
,,
1716804215671,999.9999999892048,8.498155815135178e-9
,,
1716804216673,999.9999999892046,8.498214904661348e-9
,,
1716804217674,999.9999999892045,8.498273935215935e-9
,,
1716804218677,999.9999999892044,8.498333083713689e-9
,,
1716804219680,999.9999999892043,8.498392232211442e-9
,,1716804220689,999.9999999892042,8.498451734538694e-9
,,
1716804221691,999.9999999892041,8.498510824064865e-9
,,
1716804222693,999.999999989204,8.498569913591035e-9
,,
1716804223698,999.9999999892038,8.498629180031954e-9
,,
1716804224706,999.9999999892037,8.498688623387622e-9
,,
1716804225708,999.9999999892036,8.498747712913793e-9
,,
1716804226711,999.9999999892035,8.498806861411547e-9
,,
1716804227712,999.9999999892034,8.498865891966133e-9
,,
1716804228714,999.9999999892033,8.498924981492303e-9
,,
1716804229716,999.9999999892032,8.498984071018474e-9
,,1716804230726,999.999999989203,8.499043632317307e-9
,,
1716804231728,999.9999999892029,8.499102721843478e-9
,,
1716804232729,999.9999999892028,8.499161752398064e-9
,,
1716804233731,999.9999999892027,8.499220841924235e-9
,,
1716804234733,999.9999999892026,8.499279931450405e-9
,,
1716804235736,999.9999999892025,8.499339079948159e-9
,,
1716804236739,999.9999999892024,8.499398228445913e-9
,,
1716804237741,999.9999999892023,8.499457317972083e-9
,,
1716804238742,999.9999999892021,8.49951634852667e-9
,,
1716804239744,999.999999989202,8.49957543805284e-9
,,1716804240751,999.9999999892019,8.499634822436924e-9
,,
1716804241754,999.9999999892018,8.499693970934678e-9
,,
1716804242757,999.9999999892017,8.499753119432432e-9
,,
1716804243760,999.9999999892016,8.499812267930186e-9
,,
1716804244762,999.9999999892015,8.499871357456356e-9
,,
1716804245764,999.9999999892013,8.499930446982526e-9
,,
1716804246766,999.9999999892012,8.499989536508697e-9
,,
1716804247769,999.9999999892011,8.50004868500645e-9
,,
1716804248771,999.999999989201,8.50010777453262e-9
,,
1716804249774,999.9999999892009,8.500166923030374e-9
,,1716804250781,999.9999999892008,8.50022630741446e-9
,,
1716804251784,999.9999999892007,8.500285455912213e-9
,,
1716804252786,999.9999999892005,8.500344545438383e-9
,,
1716804253789,999.9999999892004,8.500403693936137e-9
,,
1716804254791,999.9999999892003,8.500462783462307e-9
,,
1716804255794,999.9999999892002,8.500521931960061e-9
,,
1716804256796,999.9999999892001,8.500581021486231e-9
,,
1716804257797,999.9999999892,8.500640052040818e-9
,,
1716804258799,999.9999999891999,8.500699141566988e-9
,,
1716804259802,999.9999999891998,8.500758290064742e-9
,,1716804260809,999.9999999891996,8.500817674448827e-9
,,
1716804261812,999.9999999891995,8.50087682294658e-9
,,
1716804262812,999.9999999891994,8.500935794529585e-9
,,
1716804263815,999.9999999891993,8.50099494302734e-9
,,
1716804264816,999.9999999891992,8.501053973581926e-9
,,
1716804265818,999.9999999891991,8.501113063108096e-9
,,
1716804266821,999.999999989199,8.50117221160585e-9
,,
1716804267823,999.9999999891988,8.50123130113202e-9
,,
1716804268825,999.9999999891987,8.50129039065819e-9
,,
1716804269826,999.9999999891986,8.501349421212777e-9
,,1716804270839,999.9999999891985,8.50140915942636e-9
,,
1716804271841,999.9999999891984,8.50146824895253e-9
,,
1716804272844,999.9999999891983,8.501527397450284e-9
,,
1716804273846,999.9999999891982,8.501586486976454e-9
,,
1716804274848,999.999999989198,8.501645576502625e-9
,,
1716804275850,999.9999999891979,8.501704666028795e-9
,,
1716804276852,999.9999999891978,8.501763755554965e-9
,,
1716804277854,999.9999999891977,8.501822845081135e-9
,,
1716804278856,999.9999999891976,8.501881934607306e-9
,,
1716804279857,999.9999999891975,8.501940965161892e-9
,,1716804280862,999.9999999891974,8.502000231602812e-9
,,
1716804281866,999.9999999891972,8.502059439072147e-9
,,
1716804282866,999.9999999891971,8.502118410655152e-9
,,
1716804283868,999.999999989197,8.502177500181322e-9
,,
1716804284871,999.9999999891969,8.502236648679076e-9
,,
1716804285873,999.9999999891968,8.502295738205246e-9
,,
1716804286875,999.9999999891967,8.502354827731417e-9
,,
1716804287878,999.9999999891966,8.50241397622917e-9
,,
1716804288880,999.9999999891965,8.50247306575534e-9
,,
1716804289881,999.9999999891963,8.502532096309927e-9
,,1716804290888,999.9999999891962,8.502591480694012e-9
,,
1716804291889,999.9999999891961,8.502650511248599e-9
,,
1716804292891,999.999999989196,8.502709600774769e-9
,,
1716804293893,999.9999999891959,8.50276869030094e-9
,,
1716804294895,999.9999999891958,8.50282777982711e-9
,,
1716804295897,999.9999999891957,8.50288686935328e-9
,,
1716804296899,999.9999999891955,8.50294595887945e-9
,,
1716804297901,999.9999999891954,8.50300504840562e-9
,,
1716804298903,999.9999999891953,8.50306413793179e-9
,,
1716804299904,999.9999999891952,8.503123168486377e-9
,,1716804300915,999.9999999891951,8.503182788756794e-9
,,
1716804301916,999.999999989195,8.503241819311381e-9
,,
1716804302918,999.9999999891949,8.503300908837551e-9
,,
1716804303919,999.9999999891947,8.503359939392138e-9
,,
1716804304921,999.9999999891946,8.503419028918308e-9
,,
1716804305924,999.9999999891945,8.503478177416062e-9
,,
1716804306925,999.9999999891944,8.503537207970649e-9
,,
1716804307927,999.9999999891943,8.503596297496819e-9
,,
1716804308932,999.9999999891942,8.503655563937738e-9
,,
1716804309935,999.9999999891941,8.503714712435492e-9
,,1716804310942,999.999999989194,8.503774096819577e-9
,,
1716804311944,999.9999999891938,8.503833186345747e-9
,,
1716804312946,999.9999999891937,8.503892275871917e-9
,,
1716804313946,999.9999999891936,8.503951247454922e-9
,,
1716804314949,999.9999999891935,8.504010395952676e-9
,,
1716804315951,999.9999999891934,8.504069485478846e-9
,,
1716804316952,999.9999999891933,8.504128516033433e-9
,,
1716804317953,999.9999999891932,8.50418754658802e-9
,,
1716804318956,999.999999989193,8.504246695085773e-9
,,
1716804319958,999.9999999891929,8.504305784611944e-9
,,1716804320965,999.9999999891928,8.504365168996028e-9
,,
1716804321967,999.9999999891927,8.504424258522199e-9
,,
1716804322969,999.9999999891926,8.504483348048369e-9
,,
1716804323971,999.9999999891925,8.504542437574539e-9
,,
1716804324973,999.9999999891924,8.50460152710071e-9
,,
1716804325975,999.9999999891922,8.50466061662688e-9
,,
1716804326976,999.9999999891921,8.504719647181466e-9
,,
1716804327978,999.999999989192,8.504778736707637e-9
,,
1716804328980,999.9999999891919,8.504837826233807e-9
,,
1716804329982,999.9999999891918,8.504896915759977e-9
,,1716804330992,999.9999999891917,8.504956477058811e-9
,,
1716804331994,999.9999999891916,8.505015566584981e-9
,,
1716804332997,999.9999999891915,8.505074715082735e-9
,,
1716804333999,999.9999999891913,8.505133804608905e-9
,,
1716804335002,999.9999999891912,8.505192953106659e-9
,,
1716804336004,999.9999999891911,8.50525204263283e-9
,,
1716804337007,999.999999989191,8.505311191130583e-9
,,
1716804338009,999.9999999891909,8.505370280656753e-9
,,
1716804339011,999.9999999891908,8.505429370182923e-9
,,
1716804340013,999.9999999891907,8.505488459709094e-9
,,1716804341020,999.9999999891905,8.505547844093179e-9
,,
1716804342021,999.9999999891904,8.505606874647765e-9
,,
1716804343023,999.9999999891903,8.505665964173935e-9
,,
1716804344025,999.9999999891902,8.505725053700106e-9
,,
1716804345027,999.9999999891901,8.505784143226276e-9
,,
1716804346028,999.99999998919,8.505843173780863e-9
,,
1716804347031,999.9999999891899,8.505902322278616e-9
,,
1716804348033,999.9999999891897,8.505961411804787e-9
,,
1716804349036,999.9999999891896,8.50602056030254e-9
,,
1716804350039,999.9999999891895,8.506079708800294e-9
,,1716804351046,999.9999999891894,8.506139093184379e-9
,,
1716804352048,999.9999999891893,8.50619818271055e-9
,,
1716804353051,999.9999999891892,8.506257331208303e-9
,,
1716804354052,999.9999999891891,8.50631636176289e-9
,,
1716804355053,999.999999989189,8.506375392317476e-9
,,
1716804356055,999.9999999891888,8.506434481843647e-9
,,
1716804357057,999.9999999891887,8.506493571369817e-9
,,
1716804358059,999.9999999891886,8.506552660895987e-9
,,
1716804359060,999.9999999891885,8.506611691450574e-9
,,
1716804360062,999.9999999891884,8.506670780976744e-9
,,1716804361075,999.9999999891883,8.506730519190327e-9
,,
1716804362077,999.9999999891882,8.506789608716497e-9
,,
1716804363079,999.999999989188,8.506848698242667e-9
,,
1716804364081,999.9999999891879,8.506907787768838e-9
,,
1716804365084,999.9999999891878,8.506966936266592e-9
,,
1716804366086,999.9999999891877,8.507026025792762e-9
,,
1716804367090,999.9999999891876,8.507085233262097e-9
,,
1716804368092,999.9999999891875,8.507144322788268e-9
,,
1716804369093,999.9999999891874,8.507203353342854e-9
,,
1716804370096,999.9999999891872,8.507262501840608e-9
,,1716804371108,999.9999999891871,8.507322181082609e-9
,,
1716804372110,999.999999989187,8.50738127060878e-9
,,
1716804373113,999.9999999891869,8.507440419106533e-9
,,
1716804374115,999.9999999891868,8.507499508632703e-9
,,
1716804375117,999.9999999891867,8.507558598158874e-9
,,
1716804376120,999.9999999891866,8.507617746656628e-9
,,
1716804377122,999.9999999891864,8.507676836182798e-9
,,
1716804378124,999.9999999891863,8.507735925708968e-9
,,
1716804379127,999.9999999891862,8.507795074206722e-9
,,
1716804380130,999.9999999891861,8.507854222704476e-9
,,1716804381136,999.999999989186,8.507913548116978e-9
,,
1716804382138,999.9999999891859,8.507972637643149e-9
,,
1716804383142,999.9999999891858,8.508031845112484e-9
,,
1716804384144,999.9999999891857,8.508090934638655e-9
,,
1716804385146,999.9999999891855,8.508150024164825e-9
,,
1716804386148,999.9999999891854,8.508209113690995e-9
,,
1716804387150,999.9999999891853,8.508268203217165e-9
,,
1716804388153,999.9999999891852,8.50832735171492e-9
,,
1716804389156,999.9999999891851,8.508386500212673e-9
,,
1716804390159,999.999999989185,8.508445648710427e-9
,,1716804391163,999.9999999891849,8.508504856179763e-9
,,
1716804392165,999.9999999891847,8.508563945705933e-9
,,
1716804393167,999.9999999891846,8.508623035232103e-9
,,
1716804394170,999.9999999891845,8.508682183729857e-9
,,
1716804395172,999.9999999891844,8.508741273256027e-9
,,
1716804396174,999.9999999891843,8.508800362782197e-9
,,
1716804397176,999.9999999891842,8.508859452308368e-9
,,
1716804398179,999.9999999891841,8.508918600806121e-9
,,
1716804399181,999.999999989184,8.508977690332292e-9
,,
1716804400184,999.9999999891838,8.509036838830045e-9
,,1716804401190,999.9999999891837,8.509096164242548e-9
,,
1716804402193,999.9999999891836,8.509155312740302e-9
,,
1716804403194,999.9999999891835,8.509214343294889e-9
,,
1716804404195,999.9999999891834,8.509273373849475e-9
,,
1716804405198,999.9999999891833,8.50933252234723e-9
,,
1716804406200,999.9999999891832,8.5093916118734e-9
,,
1716804407203,999.999999989183,8.509450760371153e-9
,,
1716804408205,999.9999999891829,8.509509849897324e-9
,,
1716804409207,999.9999999891828,8.509568939423494e-9
,,
1716804410209,999.9999999891827,8.509628028949664e-9
,,1716804411216,999.9999999891826,8.509687413333749e-9
,,
1716804412217,999.9999999891825,8.509746443888336e-9
,,
1716804413217,999.9999999891824,8.50980541547134e-9
,,
1716804414219,999.9999999891822,8.50986450499751e-9
,,
1716804415221,999.9999999891821,8.50992359452368e-9
,,
1716804416224,999.999999989182,8.509982743021435e-9
,,
1716804417227,999.9999999891819,8.510041891519188e-9
,,
1716804418230,999.9999999891818,8.510101040016942e-9
,,
1716804419230,999.9999999891817,8.510160011599947e-9
,,
1716804420233,999.9999999891816,8.5102191600977e-9
,,1716804421243,999.9999999891814,8.510278721396535e-9
,,
1716804422244,999.9999999891813,8.510337751951121e-9
,,
1716804423247,999.9999999891812,8.510396900448875e-9
,,
1716804424249,999.9999999891811,8.510455989975045e-9
,,
1716804425252,999.999999989181,8.510515138472799e-9
,,
1716804426255,999.9999999891809,8.510574286970553e-9
,,
1716804427255,999.9999999891808,8.510633258553558e-9
,,
1716804428258,999.9999999891807,8.510692407051312e-9
,,
1716804429259,999.9999999891805,8.510751437605898e-9
,,
1716804430262,999.9999999891804,8.510810586103652e-9
,,1716804431272,999.9999999891803,8.510870147402486e-9
,,
1716804432274,999.9999999891802,8.510929236928656e-9
,,
1716804433276,999.9999999891801,8.510988326454826e-9
,,
1716804434278,999.99999998918,8.511047415980997e-9
,,
1716804435280,999.9999999891799,8.511106505507167e-9
,,
1716804436283,999.9999999891797,8.51116565400492e-9
,,
1716804437284,999.9999999891796,8.511224684559507e-9
,,
1716804438287,999.9999999891795,8.511283833057261e-9
,,
1716804439289,999.9999999891794,8.511342922583431e-9
,,
1716804440290,999.9999999891793,8.511401953138018e-9
,,1716804441296,999.9999999891792,8.511461278550521e-9
,,
1716804442299,999.9999999891791,8.511520427048275e-9
,,
1716804443302,999.999999989179,8.511579575546028e-9
,,
1716804444304,999.9999999891788,8.511638665072199e-9
,,
1716804445307,999.9999999891787,8.511697813569953e-9
,,
1716804446309,999.9999999891786,8.511756903096123e-9
,,
1716804447311,999.9999999891785,8.511815992622293e-9
,,
1716804448314,999.9999999891784,8.511875141120047e-9
,,
1716804449316,999.9999999891783,8.511934230646217e-9
,,
1716804450318,999.9999999891781,8.511993320172387e-9
,,1716804451326,999.999999989178,8.512052763528056e-9
,,
1716804452329,999.9999999891779,8.51211191202581e-9
,,
1716804453330,999.9999999891778,8.512170942580396e-9
,,
1716804454332,999.9999999891777,8.512230032106566e-9
,,
1716804455332,999.9999999891776,8.512289003689571e-9
,,
1716804456335,999.9999999891775,8.512348152187325e-9
,,
1716804457337,999.9999999891774,8.512407241713495e-9
,,
1716804458339,999.9999999891772,8.512466331239665e-9
,,
1716804459341,999.9999999891771,8.512525420765836e-9
,,
1716804460344,999.999999989177,8.51258456926359e-9
,,1716804461351,999.9999999891769,8.512643953647674e-9
,,
1716804462352,999.9999999891768,8.512702984202261e-9
,,
1716804463353,999.9999999891767,8.512762014756848e-9
,,
1716804464355,999.9999999891766,8.512821104283018e-9
,,
1716804465357,999.9999999891764,8.512880193809188e-9
,,
1716804466359,999.9999999891763,8.512939283335358e-9
,,
1716804467363,999.9999999891762,8.512998490804694e-9
,,
1716804468364,999.9999999891761,8.51305752135928e-9
,,
1716804469367,999.999999989176,8.513116669857035e-9
,,
1716804470370,999.9999999891759,8.513175818354788e-9
,,1716804471382,999.9999999891758,8.51323549759679e-9
,,
1716804472384,999.9999999891756,8.51329458712296e-9
,,
1716804473386,999.9999999891755,8.51335367664913e-9
,,
1716804474389,999.9999999891754,8.513412825146884e-9
,,
1716804475393,999.9999999891753,8.51347203261622e-9
,,
1716804476395,999.9999999891752,8.51353112214239e-9
,,
1716804477397,999.9999999891751,8.51359021166856e-9
,,
1716804478400,999.999999989175,8.513649360166314e-9
,,
1716804479404,999.9999999891749,8.51370856763565e-9
,,
1716804480406,999.9999999891747,8.51376765716182e-9
,,1716804481416,999.9999999891746,8.513827218460653e-9
,,
1716804482420,999.9999999891745,8.51388642592999e-9
,,
1716804483422,999.9999999891744,8.51394551545616e-9
,,
1716804484424,999.9999999891743,8.51400460498233e-9
,,
1716804485427,999.9999999891742,8.514063753480083e-9
,,
1716804486429,999.9999999891741,8.514122843006254e-9
,,
1716804487431,999.999999989174,8.514181932532424e-9
,,
1716804488434,999.9999999891738,8.514241081030178e-9
,,
1716804489435,999.9999999891737,8.514300111584764e-9
,,
1716804490436,999.9999999891736,8.514359142139351e-9
,,1716804491447,999.9999999891735,8.514418762409769e-9
,,
1716804492449,999.9999999891734,8.514477851935939e-9
,,
1716804493453,999.9999999891733,8.514537059405274e-9
,,
1716804494455,999.9999999891731,8.514596148931445e-9
,,
1716804495458,999.999999989173,8.514655297429199e-9
,,
1716804496460,999.9999999891729,8.514714386955369e-9
,,
1716804497463,999.9999999891728,8.514773535453123e-9
,,
1716804498465,999.9999999891727,8.514832624979293e-9
,,
1716804499466,999.9999999891726,8.51489165553388e-9
,,
1716804500469,999.9999999891725,8.514950804031633e-9
,,1716804501474,999.9999999891724,8.515010070472553e-9
,,
1716804502476,999.9999999891722,8.515069159998723e-9
,,
1716804503481,999.9999999891721,8.515128426439642e-9
,,
1716804504483,999.999999989172,8.515187515965812e-9
,,
1716804505484,999.9999999891719,8.515246546520399e-9
,,
1716804506488,999.9999999891718,8.515305753989735e-9
,,
1716804507490,999.9999999891717,8.515364843515905e-9
,,
1716804508493,999.9999999891716,8.515423992013659e-9
,,
1716804509493,999.9999999891714,8.515482963596664e-9
,,
1716804510495,999.9999999891713,8.515542053122834e-9
,,1716804511503,999.9999999891712,8.515601496478502e-9
,,
1716804512504,999.9999999891711,8.515660527033089e-9
,,
1716804513505,999.999999989171,8.515719557587676e-9
,,
1716804514508,999.9999999891709,8.51577870608543e-9
,,
1716804515510,999.9999999891708,8.5158377956116e-9
,,
1716804516512,999.9999999891706,8.51589688513777e-9
,,
1716804517515,999.9999999891705,8.515956033635524e-9
,,
1716804518517,999.9999999891704,8.516015123161694e-9
,,
1716804519519,999.9999999891703,8.516074212687864e-9
,,
1716804520520,999.9999999891702,8.51613324324245e-9
,,1716804521526,999.9999999891701,8.516192568654954e-9
,,
1716804522529,999.99999998917,8.516251717152707e-9
,,
1716804523533,999.9999999891699,8.516310924622043e-9
,,
1716804524535,999.9999999891697,8.516370014148213e-9
,,
1716804525537,999.9999999891696,8.516429103674384e-9
,,
1716804526539,999.9999999891695,8.516488193200554e-9
,,
1716804527541,999.9999999891694,8.516547282726724e-9
,,
1716804528543,999.9999999891693,8.516606372252894e-9
,,
1716804529545,999.9999999891692,8.516665461779065e-9
,,
1716804530547,999.999999989169,8.516724551305235e-9
,,1716804531554,999.9999999891689,8.51678393568932e-9
,,
1716804532556,999.9999999891688,8.51684302521549e-9
,,
1716804533558,999.9999999891687,8.51690211474166e-9
,,
1716804534560,999.9999999891686,8.51696120426783e-9
,,
1716804535563,999.9999999891685,8.517020352765584e-9
,,
1716804536564,999.9999999891684,8.517079383320171e-9
,,
1716804537566,999.9999999891683,8.517138472846341e-9
,,
1716804538568,999.9999999891681,8.517197562372511e-9
,,
1716804539571,999.999999989168,8.517256710870265e-9
,,
1716804540572,999.9999999891679,8.517315741424852e-9
,,1716804541578,999.9999999891678,8.517375066837355e-9
,,
1716804542581,999.9999999891677,8.517434215335109e-9
,,
1716804543583,999.9999999891676,8.517493304861279e-9
,,
1716804544585,999.9999999891675,8.517552394387449e-9
,,
1716804545588,999.9999999891673,8.517611542885203e-9
,,
1716804546590,999.9999999891672,8.517670632411373e-9
,,
1716804547591,999.9999999891671,8.51772966296596e-9
,,
1716804548592,999.999999989167,8.517788693520546e-9
,,
1716804549594,999.9999999891669,8.517847783046717e-9
,,
1716804550596,999.9999999891668,8.517906872572887e-9
,,1716804551602,999.9999999891667,8.51796619798539e-9
,,
1716804552604,999.9999999891666,8.51802528751156e-9
,,
1716804553606,999.9999999891664,8.51808437703773e-9
,,
1716804554609,999.9999999891663,8.518143525535484e-9
,,
1716804555611,999.9999999891662,8.518202615061654e-9
,,
1716804556614,999.9999999891661,8.518261763559408e-9
,,
1716804557616,999.999999989166,8.518320853085578e-9
,,
1716804558618,999.9999999891659,8.518379942611749e-9
,,
1716804559620,999.9999999891658,8.518439032137919e-9
,,
